angle,angular_velocity,-3,0,3
-0.7987,-25.3744,0.0,0.0,0.0
-0.7987,-22.9578,0.0,0.0,0.0
-0.7987,-20.5412,0.0,0.0,0.0
-0.7987,-18.1246,0.0,-3.2358074244993897,0.0
-0.7987,-15.708,-38.764665577999494,-43.95388581410213,-34.2675657164423
-0.7987,-13.2914,-190.0516599822623,-201.70603696109401,-228.68695069739314
-0.7987,-10.8747,-528.2975333164352,-524.3192207626091,-524.8953101789426
-0.7987,-8.4581,-618.1069033368791,-626.1897315979859,-632.6172233444021
-0.7987,-6.0415,-616.2002098381768,-610.0551265022381,-614.8355779791124
-0.7987,-3.6249,-551.2474118633395,-552.2870839345809,-551.5007017290393
-0.7987,-1.2083,-484.2802778100404,-488.04639894588615,-473.30240991687185
-0.7987,1.2083,-381.24672945722017,-378.6720830185573,-357.7415960817449
-0.7987,3.6249,-277.33841023421434,-266.21392635788766,-253.52717251661858
-0.7987,6.0415,-211.5966422262793,-205.62200800163234,-202.95608186184847
-0.7987,8.4581,-171.17342757176627,-166.62290199361675,-167.3669469281707
-0.7987,10.8747,-152.29282343599624,-152.53358106250133,-152.4890417573979
-0.7987,13.2914,-151.19181196807082,-148.42008906391374,-150.2877988774102
-0.7987,15.708,-131.45563663847332,-131.56936009767168,-129.0974886393396
-0.7987,18.1246,-47.45369807550594,-51.774726507532165,-46.93156719029915
-0.7987,20.5412,0.0,0.0,0.0
-0.7987,22.9578,0.0,0.0,0.0
-0.7987,25.3744,0.0,0.0,0.0
-0.7987,27.791,0.0,0.0,0.0
-0.7987,30.2076,0.0,0.0,0.0
-0.7987,32.6242,0.0,0.0,0.0
-0.7987,35.0408,0.0,0.0,0.0
-0.7987,37.4575,0.0,0.0,0.0
-0.7987,39.8741,0.0,0.0,0.0
-0.7987,42.2907,0.0,0.0,0.0
-0.7987,44.7073,0.0,0.0,0.0
-0.7987,47.1239,0.0,0.0,0.0
-0.6922,-47.1239,0.0,0.0,0.0
-0.6922,-44.7073,0.0,0.0,0.0
-0.6922,-42.2907,0.0,0.0,0.0
-0.6922,-39.8741,0.0,0.0,0.0
-0.6922,-37.4575,0.0,0.0,0.0
-0.6922,-35.0408,0.0,0.0,0.0
-0.6922,-32.6242,0.0,0.0,0.0
-0.6922,-30.2076,0.0,0.0,0.0
-0.6922,-27.791,0.0,0.0,0.0
-0.6922,-25.3744,0.0,0.0,0.0
-0.6922,-22.9578,0.0,0.0,0.0
-0.6922,-20.5412,0.0,0.0,0.0
-0.6922,-18.1246,0.0,0.0,0.0
-0.6922,-15.708,-18.885010928955953,-20.708862237351187,-23.326637397934473
-0.6922,-13.2914,-115.44411485412579,-109.99560457984279,-116.78861757595405
-0.6922,-10.8747,-305.2684257667535,-292.92397463703577,-283.53977171186676
-0.6922,-8.4581,-479.9617522617684,-503.02297451683137,-523.7337401266805
-0.6922,-6.0415,-544.9020439262644,-546.8335280196103,-549.7593871978538
-0.6922,-3.6249,-487.69986351020793,-491.62148939298714,-481.572380243484
-0.6922,-1.2083,-412.1630324211909,-410.89233660880484,-404.7187225172798
-0.6922,1.2083,-304.14108501929195,-308.35824845613314,-294.53773949816673
-0.6922,3.6249,-222.30876314596503,-221.98504645537216,-210.2677300882765
-0.6922,6.0415,-176.3728298360965,-163.90737184086288,-175.6467900065159
-0.6922,8.4581,-143.0983129269874,-142.63631603649594,-144.00722113526103
-0.6922,10.8747,-136.4500813052764,-134.821708613353,-138.89030336372292
-0.6922,13.2914,-134.46597646808803,-132.6371682765586,-134.7920895941389
-0.6922,15.708,-101.9793488955554,-102.58226617367802,-99.36350933619778
-0.6922,18.1246,-29.382350058102944,-20.994188753513054,-25.414648595088714
-0.6922,20.5412,0.0,0.0,0.0
-0.6922,22.9578,0.0,0.0,0.0
-0.6922,25.3744,0.0,0.0,0.0
-0.6922,27.791,0.0,0.0,0.0
-0.6922,30.2076,0.0,0.0,0.0
-0.6922,32.6242,0.0,0.0,0.0
-0.6922,35.0408,0.0,0.0,0.0
-0.6922,37.4575,0.0,0.0,0.0
-0.6922,39.8741,0.0,0.0,0.0
-0.6922,42.2907,0.0,0.0,0.0
-0.6922,44.7073,0.0,0.0,0.0
-0.6922,47.1239,0.0,0.0,0.0
-0.5857,-47.1239,0.0,0.0,0.0
-0.5857,-44.7073,0.0,0.0,0.0
-0.5857,-42.2907,0.0,0.0,0.0
-0.5857,-39.8741,0.0,0.0,0.0
-0.5857,-37.4575,0.0,0.0,0.0
-0.5857,-35.0408,0.0,0.0,0.0
-0.5857,-32.6242,0.0,0.0,0.0
-0.5857,-30.2076,0.0,0.0,0.0
-0.5857,-27.791,0.0,0.0,0.0
-0.5857,-25.3744,0.0,0.0,0.0
-0.5857,-22.9578,0.0,0.0,0.0
-0.5857,-20.5412,0.0,0.0,0.0
-0.5857,-18.1246,0.0,0.0,0.0
-0.5857,-15.708,-7.233363744984976,-7.587056809171785,-10.123932097310103
-0.5857,-13.2914,-70.66120878930934,-66.7276187785033,-69.38593098911
-0.5857,-10.8747,-186.67107515737064,-192.53097316477604,-211.27328526950382
-0.5857,-8.4581,-386.64338136873585,-394.50763784094073,-400.1180563879492
-0.5857,-6.0415,-464.9534257684264,-456.7078324680601,-457.6330562967208
-0.5857,-3.6249,-428.1370259049495,-426.19947198950206,-417.5005859597036
-0.5857,-1.2083,-340.08445696434455,-343.87425092885314,-344.473901973284
-0.5857,1.2083,-287.87852928202545,-282.7248378517926,-262.7433951143887
-0.5857,3.6249,-191.78166442667847,-175.1877443141025,-169.18803038705937
-0.5857,6.0415,-149.57795608714508,-147.2238806173504,-145.90823967238794
-0.5857,8.4581,-122.98527454061168,-122.70957953645251,-122.56402584148158
-0.5857,10.8747,-120.6921824676935,-119.73302181150369,-119.28043233548877
-0.5857,13.2914,-116.22419192989472,-115.73264701745819,-115.90963529974076
-0.5857,15.708,-71.4179936418007,-69.87944027870996,-71.90788556420767
-0.5857,18.1246,-14.279468221383215,-13.64964966773923,-11.32396433976762
-0.5857,20.5412,0.0,0.0,0.0
-0.5857,22.9578,0.0,0.0,0.0
-0.5857,25.3744,0.0,0.0,0.0
-0.5857,27.791,0.0,0.0,0.0
-0.5857,30.2076,0.0,0.0,0.0
-0.5857,32.6242,0.0,0.0,0.0
-0.5857,35.0408,0.0,0.0,0.0
-0.5857,37.4575,0.0,0.0,0.0
-0.5857,39.8741,0.0,0.0,0.0
-0.5857,42.2907,0.0,0.0,0.0
-0.5857,44.7073,0.0,0.0,0.0
-0.5857,47.1239,0.0,0.0,0.0
-0.4792,-47.1239,0.0,0.0,0.0
-0.4792,-44.7073,0.0,0.0,0.0
-0.4792,-42.2907,0.0,0.0,0.0
-0.4792,-39.8741,0.0,0.0,0.0
-0.4792,-37.4575,0.0,0.0,0.0
-0.4792,-35.0408,0.0,0.0,0.0
-0.4792,-32.6242,0.0,0.0,0.0
-0.4792,-30.2076,0.0,0.0,0.0
-0.4792,-27.791,0.0,0.0,0.0
-0.4792,-25.3744,0.0,0.0,0.0
-0.4792,-22.9578,0.0,0.0,0.0
-0.4792,-20.5412,0.0,0.0,0.0
-0.4792,-18.1246,0.0,0.0,0.0
-0.4792,-15.708,-6.528498797151683,-4.8257525931302645,-11.916906379247948
-0.4792,-13.2914,-47.58123227188271,-49.63170977862903,-46.30425608220905
-0.4792,-10.8747,-113.54078838057538,-116.88523059951308,-120.64073988067608
-0.4792,-8.4581,-212.36759393357406,-253.55204357956626,-251.87422798686282
-0.4792,-6.0415,-373.68832263625023,-367.1694998865462,-371.6219792663059
-0.4792,-3.6249,-377.77961198481364,-368.6750447898744,-344.9739682547148
-0.4792,-1.2083,-329.54087455230365,-327.9583388826467,-328.31305210733916
-0.4792,1.2083,-236.31988935885448,-232.29977498313605,-196.96612922415326
-0.4792,3.6249,-138.82646891921667,-141.48507268702488,-141.48124881368537
-0.4792,6.0415,-122.19951198429845,-117.84486642659667,-120.87112577440215
-0.4792,8.4581,-112.15834109804254,-109.98592036959195,-112.13007403022812
-0.4792,10.8747,-109.60648859053146,-109.10458055436908,-110.50858480447306
-0.4792,13.2914,-103.58559838322198,-103.62539525636959,-102.60284210050878
-0.4792,15.708,-52.32245507233952,-51.91824801664436,-50.76166895547422
-0.4792,18.1246,-6.313538340884285,-8.896039540077751,-7.538917933594133
-0.4792,20.5412,0.0,0.0,0.0
-0.4792,22.9578,0.0,0.0,0.0
-0.4792,25.3744,0.0,0.0,0.0
-0.4792,27.791,0.0,0.0,0.0
-0.4792,30.2076,0.0,0.0,0.0
-0.4792,32.6242,0.0,0.0,0.0
-0.4792,35.0408,0.0,0.0,0.0
-0.4792,37.4575,0.0,0.0,0.0
-0.4792,39.8741,0.0,0.0,0.0
-0.4792,42.2907,0.0,0.0,0.0
-0.4792,44.7073,0.0,0.0,0.0
-0.4792,47.1239,0.0,0.0,0.0
-0.3727,-47.1239,0.0,0.0,0.0
-0.3727,-44.7073,0.0,0.0,0.0
-0.3727,-42.2907,0.0,0.0,0.0
-0.3727,-39.8741,0.0,0.0,0.0
-0.3727,-37.4575,0.0,0.0,0.0
-0.3727,-35.0408,0.0,0.0,0.0
-0.3727,-32.6242,0.0,0.0,0.0
-0.3727,-30.2076,0.0,0.0,0.0
-0.3727,-27.791,0.0,0.0,0.0
-0.3727,-25.3744,0.0,0.0,0.0
-0.3727,-22.9578,0.0,0.0,0.0
-0.3727,-20.5412,0.0,0.0,0.0
-0.3727,-18.1246,0.0,0.0,0.0
-0.3727,-15.708,-3.1549967166650723,-2.2254678046407843,-3.235214939345705
-0.3727,-13.2914,-35.172282043507394,-35.547053861072484,-38.33901953796804
-0.3727,-10.8747,-84.19444906114013,-81.1594787263685,-98.67597080867766
-0.3727,-8.4581,-167.96691498244766,-166.21549887461217,-164.9958915628506
-0.3727,-6.0415,-275.06536182864085,-266.84054122316456,-266.65798914110655
-0.3727,-3.6249,-317.2458575455744,-306.7738972879433,-256.6744214873577
-0.3727,-1.2083,-274.810934703423,-252.89018689985247,-196.78115687249726
-0.3727,1.2083,-174.71579925962794,-166.01190900582566,-160.41821150147035
-0.3727,3.6249,-114.85371406888186,-112.39158601073933,-113.89505783716106
-0.3727,6.0415,-102.19791125660848,-100.43318011627983,-101.73696130435295
-0.3727,8.4581,-98.92825449280555,-97.86159030190143,-98.43800845201196
-0.3727,10.8747,-102.5188306430577,-101.91074426184755,-102.0264958168295
-0.3727,13.2914,-91.12688581945402,-88.11728385638835,-88.26772131207957
-0.3727,15.708,-39.37086726528595,-39.0836607523153,-42.701336409546286
-0.3727,18.1246,-6.325312910965304,0.0,-3.9037411305946925
-0.3727,20.5412,0.0,0.0,0.0
-0.3727,22.9578,0.0,0.0,0.0
-0.3727,25.3744,0.0,0.0,0.0
-0.3727,27.791,0.0,0.0,0.0
-0.3727,30.2076,0.0,0.0,0.0
-0.3727,32.6242,0.0,0.0,0.0
-0.3727,35.0408,0.0,0.0,0.0
-0.3727,37.4575,0.0,0.0,0.0
-0.3727,39.8741,0.0,0.0,0.0
-0.3727,42.2907,0.0,0.0,0.0
-0.3727,44.7073,0.0,0.0,0.0
-0.3727,47.1239,0.0,0.0,0.0
-0.2662,-47.1239,0.0,0.0,0.0
-0.2662,-44.7073,0.0,0.0,0.0
-0.2662,-42.2907,0.0,0.0,0.0
-0.2662,-39.8741,0.0,0.0,0.0
-0.2662,-37.4575,0.0,0.0,0.0
-0.2662,-35.0408,0.0,0.0,0.0
-0.2662,-32.6242,0.0,0.0,0.0
-0.2662,-30.2076,0.0,0.0,0.0
-0.2662,-27.791,0.0,0.0,0.0
-0.2662,-25.3744,0.0,0.0,0.0
-0.2662,-22.9578,0.0,0.0,0.0
-0.2662,-20.5412,0.0,0.0,0.0
-0.2662,-18.1246,0.0,0.0,0.0
-0.2662,-15.708,-3.0654101813663033,-2.3007816780761656,-3.218880103128288
-0.2662,-13.2914,-32.72775375027954,-32.7773501785854,-32.30142006191298
-0.2662,-10.8747,-65.69222211455035,-66.74944657287779,-75.39854676138327
-0.2662,-8.4581,-105.86632215494359,-106.4873496714443,-105.03922784831418
-0.2662,-6.0415,-140.65039785563948,-157.53227005418043,-160.49183304477612
-0.2662,-3.6249,-219.7251542794551,-218.9643158250376,-178.59512887182092
-0.2662,-1.2083,-176.4492864694444,-178.92137970250067,-173.9551505931278
-0.2662,1.2083,-137.9886519171843,-127.30992251051865,-104.7286485723399
-0.2662,3.6249,-107.56886285443866,-97.42086245854762,-102.24553092495759
-0.2662,6.0415,-94.10763207277772,-93.71995375611284,-93.40573759884435
-0.2662,8.4581,-90.44389636899943,-90.52399084128795,-90.15018679587592
-0.2662,10.8747,-99.77646549247892,-100.26337290661982,-101.37603123663276
-0.2662,13.2914,-70.6745616864735,-70.65971295303564,-71.13390696558106
-0.2662,15.708,-36.30928036408271,-34.63958915145297,-35.27997857176316
-0.2662,18.1246,-5.2085983994013665,0.0,0.0
-0.2662,20.5412,0.0,0.0,0.0
-0.2662,22.9578,0.0,0.0,0.0
-0.2662,25.3744,0.0,0.0,0.0
-0.2662,27.791,0.0,0.0,0.0
-0.2662,30.2076,0.0,0.0,0.0
-0.2662,32.6242,0.0,0.0,0.0
-0.2662,35.0408,0.0,0.0,0.0
-0.2662,37.4575,0.0,0.0,0.0
-0.2662,39.8741,0.0,0.0,0.0
-0.2662,42.2907,0.0,0.0,0.0
-0.2662,44.7073,0.0,0.0,0.0
-0.2662,47.1239,0.0,0.0,0.0
-0.1597,-47.1239,0.0,0.0,0.0
-0.1597,-44.7073,0.0,0.0,0.0
-0.1597,-42.2907,0.0,0.0,0.0
-0.1597,-39.8741,0.0,0.0,0.0
-0.1597,-37.4575,0.0,0.0,0.0
-0.1597,-35.0408,0.0,0.0,0.0
-0.1597,-32.6242,0.0,0.0,0.0
-0.1597,-30.2076,0.0,0.0,0.0
-0.1597,-27.791,0.0,0.0,0.0
-0.1597,-25.3744,0.0,0.0,0.0
-0.1597,-22.9578,0.0,0.0,0.0
-0.1597,-20.5412,0.0,0.0,0.0
-0.1597,-18.1246,0.0,0.0,0.0
-0.1597,-15.708,-3.052683432943288,-2.154532274177583,-3.1953592520957415
-0.1597,-13.2914,-30.032663454567405,-30.95214444409631,-29.806214449944594
-0.1597,-10.8747,-55.93562457362295,-55.66403777090432,-58.00512483605156
-0.1597,-8.4581,-75.12467476989778,-76.34564588202919,-80.32917981818568
-0.1597,-6.0415,-120.52110630006521,-120.78998218985235,-116.92993342687696
-0.1597,-3.6249,-147.36159042083904,-147.88999071625364,-119.96089216314526
-0.1597,-1.2083,-83.33433038852662,-79.96692393168975,-77.28653637008041
-0.1597,1.2083,-83.24622350030211,-66.76085717458372,-72.49900581625603
-0.1597,3.6249,-81.1842952296407,-66.82505180416544,-80.6252676949894
-0.1597,6.0415,-93.49502500549555,-95.21393558832585,-97.12882672184973
-0.1597,8.4581,-91.09762844742579,-89.8011512434473,-91.92783041586264
-0.1597,10.8747,-96.43565643442997,-96.96762185185133,-97.78260936362288
-0.1597,13.2914,-72.0893520512024,-62.88957189819227,-62.883900262277145
-0.1597,15.708,-31.444238484462446,-27.82363567088734,-26.47207506646764
-0.1597,18.1246,0.0,0.0,0.0
-0.1597,20.5412,0.0,0.0,0.0
-0.1597,22.9578,0.0,0.0,0.0
-0.1597,25.3744,0.0,0.0,0.0
-0.1597,27.791,0.0,0.0,0.0
-0.1597,30.2076,0.0,0.0,0.0
-0.1597,32.6242,0.0,0.0,0.0
-0.1597,35.0408,0.0,0.0,0.0
-0.1597,37.4575,0.0,0.0,0.0
-0.1597,39.8741,0.0,0.0,0.0
-0.1597,42.2907,0.0,0.0,0.0
-0.1597,44.7073,0.0,0.0,0.0
-0.1597,47.1239,0.0,0.0,0.0
-0.0532,-47.1239,0.0,0.0,0.0
-0.0532,-44.7073,0.0,0.0,0.0
-0.0532,-42.2907,0.0,0.0,0.0
-0.0532,-39.8741,0.0,0.0,0.0
-0.0532,-37.4575,0.0,0.0,0.0
-0.0532,-35.0408,0.0,0.0,0.0
-0.0532,-32.6242,0.0,0.0,0.0
-0.0532,-30.2076,0.0,0.0,0.0
-0.0532,-27.791,0.0,0.0,0.0
-0.0532,-25.3744,0.0,0.0,0.0
-0.0532,-22.9578,0.0,0.0,0.0
-0.0532,-20.5412,0.0,0.0,0.0
-0.0532,-18.1246,0.0,0.0,0.0
-0.0532,-15.708,0.0,-2.3125916860821625,0.0
-0.0532,-13.2914,-28.357826674894522,-27.533503177241563,-32.29577582474319
-0.0532,-10.8747,-55.10742720028238,-54.875602525843746,-55.44073324072709
-0.0532,-8.4581,-66.10140302947732,-66.2413789937952,-65.7798943412175
-0.0532,-6.0415,-92.57711754763068,-92.10577228232152,-91.25525095516055
-0.0532,-3.6249,-98.87186218700857,-96.52145347215011,-83.63904411837247
-0.0532,-1.2083,-79.71478148862758,-69.9184725475475,-72.02224070240324
-0.0532,1.2083,-77.62175116248844,-55.92240185915685,-69.78851636693302
-0.0532,3.6249,-83.07919442667045,-90.19805910551513,-90.57706745744771
-0.0532,6.0415,-108.40363286290464,-106.0523705240294,-108.97805644380198
-0.0532,8.4581,-98.52382400027896,-99.9462763967366,-100.14031742795981
-0.0532,10.8747,-96.6354134514057,-95.57408574582846,-97.77053694547116
-0.0532,13.2914,-62.4572526416155,-56.57311263873383,-58.75733783987007
-0.0532,15.708,-24.582784813072294,-20.012218549919687,-22.765820725199628
-0.0532,18.1246,0.0,0.0,0.0
-0.0532,20.5412,0.0,0.0,0.0
-0.0532,22.9578,0.0,0.0,0.0
-0.0532,25.3744,0.0,0.0,0.0
-0.0532,27.791,0.0,0.0,0.0
-0.0532,30.2076,0.0,0.0,0.0
-0.0532,32.6242,0.0,0.0,0.0
-0.0532,35.0408,0.0,0.0,0.0
-0.0532,37.4575,0.0,0.0,0.0
-0.0532,39.8741,0.0,0.0,0.0
-0.0532,42.2907,0.0,0.0,0.0
-0.0532,44.7073,0.0,0.0,0.0
-0.0532,47.1239,0.0,0.0,0.0
0.0532,-47.1239,0.0,0.0,0.0
0.0532,-44.7073,0.0,0.0,0.0
0.0532,-42.2907,0.0,0.0,0.0
0.0532,-39.8741,0.0,0.0,0.0
0.0532,-37.4575,0.0,0.0,0.0
0.0532,-35.0408,0.0,0.0,0.0
0.0532,-32.6242,0.0,0.0,0.0
0.0532,-30.2076,0.0,0.0,0.0
0.0532,-27.791,0.0,0.0,0.0
0.0532,-25.3744,0.0,0.0,0.0
0.0532,-22.9578,0.0,0.0,0.0
0.0532,-20.5412,0.0,0.0,0.0
0.0532,-18.1246,0.0,0.0,0.0
0.0532,-15.708,-3.1148430418799684,-2.2694480446000806,-4.171702370449281
0.0532,-13.2914,-26.124716680329644,-26.915072793772662,-26.03130535992598
0.0532,-10.8747,-53.44305678626328,-54.578704069080395,-55.576182548095716
0.0532,-8.4581,-60.09616122076027,-58.421417130296945,-58.1526988145206
0.0532,-6.0415,-80.84337531050897,-80.61938354322068,-79.87367112250605
0.0532,-3.6249,-88.85568926002585,-70.75300285871103,-79.23680808990409
0.0532,-1.2083,-67.7139006839899,-61.82362303194823,-74.63440163043668
0.0532,1.2083,-70.7142952398778,-70.76167755137345,-78.12738082182602
0.0532,3.6249,-99.6668376542986,-108.29449005545814,-108.56907821907838
0.0532,6.0415,-126.2800714488087,-129.02081559486317,-129.6938658980186
0.0532,8.4581,-108.48388831100495,-110.79924482272062,-109.14016243453186
0.0532,10.8747,-103.13776687177392,-103.77033203325266,-102.92884296639626
0.0532,13.2914,-59.21864615479694,-59.639861167685986,-57.51853711263041
0.0532,15.708,-23.259069516163557,-25.308358311920784,-24.978289893073708
0.0532,18.1246,0.0,0.0,0.0
0.0532,20.5412,0.0,0.0,0.0
0.0532,22.9578,0.0,0.0,0.0
0.0532,25.3744,0.0,0.0,0.0
0.0532,27.791,0.0,0.0,0.0
0.0532,30.2076,0.0,0.0,0.0
0.0532,32.6242,0.0,0.0,0.0
0.0532,35.0408,0.0,0.0,0.0
0.0532,37.4575,0.0,0.0,0.0
0.0532,39.8741,0.0,0.0,0.0
0.0532,42.2907,0.0,0.0,0.0
0.0532,44.7073,0.0,0.0,0.0
0.0532,47.1239,0.0,0.0,0.0
0.1597,-47.1239,0.0,0.0,0.0
0.1597,-44.7073,0.0,0.0,0.0
0.1597,-42.2907,0.0,0.0,0.0
0.1597,-39.8741,0.0,0.0,0.0
0.1597,-37.4575,0.0,0.0,0.0
0.1597,-35.0408,0.0,0.0,0.0
0.1597,-32.6242,0.0,0.0,0.0
0.1597,-30.2076,0.0,0.0,0.0
0.1597,-27.791,0.0,0.0,0.0
0.1597,-25.3744,0.0,0.0,0.0
0.1597,-22.9578,0.0,0.0,0.0
0.1597,-20.5412,0.0,0.0,0.0
0.1597,-18.1246,0.0,0.0,0.0
0.1597,-15.708,-3.109933791827541,-2.445145175287658,-3.2571437962047156
0.1597,-13.2914,-35.02194475733142,-33.729784895412266,-37.761679933831935
0.1597,-10.8747,-57.11911511464271,-56.86814501971467,-56.234780768602484
0.1597,-8.4581,-58.94541667499913,-58.96807745986775,-60.35039330933573
0.1597,-6.0415,-77.66746229572897,-76.8222831584259,-79.04162768047541
0.1597,-3.6249,-81.85684013473998,-70.30666289539481,-81.98677621940297
0.1597,-1.2083,-73.77113219313517,-69.04918208968806,-84.13356433001802
0.1597,1.2083,-74.12596175526095,-91.13991404065928,-87.07736029608168
0.1597,3.6249,-141.41499030797308,-154.6627919873691,-145.09412423298147
0.1597,6.0415,-155.75800505551894,-155.17269508251366,-157.01134730933947
0.1597,8.4581,-134.82828787272214,-135.59242062932006,-138.3390910519865
0.1597,10.8747,-117.87807687281443,-115.4061648754077,-109.42136635797524
0.1597,13.2914,-67.9218025449709,-59.122696855796924,-60.1555209718406
0.1597,15.708,-24.2641879066854,-25.286449344534137,-22.787324520495133
0.1597,18.1246,0.0,0.0,0.0
0.1597,20.5412,0.0,0.0,0.0
0.1597,22.9578,0.0,0.0,0.0
0.1597,25.3744,0.0,0.0,0.0
0.1597,27.791,0.0,0.0,0.0
0.1597,30.2076,0.0,0.0,0.0
0.1597,32.6242,0.0,0.0,0.0
0.1597,35.0408,0.0,0.0,0.0
0.1597,37.4575,0.0,0.0,0.0
0.1597,39.8741,0.0,0.0,0.0
0.1597,42.2907,0.0,0.0,0.0
0.1597,44.7073,0.0,0.0,0.0
0.1597,47.1239,0.0,0.0,0.0
0.2662,-47.1239,0.0,0.0,0.0
0.2662,-44.7073,0.0,0.0,0.0
0.2662,-42.2907,0.0,0.0,0.0
0.2662,-39.8741,0.0,0.0,0.0
0.2662,-37.4575,0.0,0.0,0.0
0.2662,-35.0408,0.0,0.0,0.0
0.2662,-32.6242,0.0,0.0,0.0
0.2662,-30.2076,0.0,0.0,0.0
0.2662,-27.791,0.0,0.0,0.0
0.2662,-25.3744,0.0,0.0,0.0
0.2662,-22.9578,0.0,0.0,0.0
0.2662,-20.5412,0.0,0.0,0.0
0.2662,-18.1246,0.0,0.0,0.0
0.2662,-15.708,-3.3157827996943254,-4.475070119436568,-5.432659995319983
0.2662,-13.2914,-39.26020279411131,-38.26196845455027,-39.667153322377395
0.2662,-10.8747,-60.47197897863267,-59.33599468397437,-60.93545860717218
0.2662,-8.4581,-68.31294763083743,-66.9055563220718,-67.90301741300006
0.2662,-6.0415,-87.87662839661904,-79.12137589582345,-85.43602785183015
0.2662,-3.6249,-95.35237682599909,-91.47528304186646,-101.05606428620641
0.2662,-1.2083,-106.45237269502503,-123.32407098439165,-137.00539091724292
0.2662,1.2083,-154.3124658580789,-160.3204381063391,-160.72078423499966
0.2662,3.6249,-169.2788069715347,-230.45773928941685,-244.2333169563101
0.2662,6.0415,-199.33117546985926,-199.39190505366219,-196.5697969957227
0.2662,8.4581,-176.93333558660913,-182.65279052797354,-180.9576746637465
0.2662,10.8747,-140.03870444614924,-140.5909984831364,-136.2060349872286
0.2662,13.2914,-59.0429988227775,-60.65732513889448,-62.95819585044421
0.2662,15.708,-31.31584166954139,-28.153692523958604,-32.41600629654681
0.2662,18.1246,0.0,0.0,0.0
0.2662,20.5412,0.0,0.0,0.0
0.2662,22.9578,0.0,0.0,0.0
0.2662,25.3744,0.0,0.0,0.0
0.2662,27.791,0.0,0.0,0.0
0.2662,30.2076,0.0,0.0,0.0
0.2662,32.6242,0.0,0.0,0.0
0.2662,35.0408,0.0,0.0,0.0
0.2662,37.4575,0.0,0.0,0.0
0.2662,39.8741,0.0,0.0,0.0
0.2662,42.2907,0.0,0.0,0.0
0.2662,44.7073,0.0,0.0,0.0
0.2662,47.1239,0.0,0.0,0.0
0.3727,-47.1239,0.0,0.0,0.0
0.3727,-44.7073,0.0,0.0,0.0
0.3727,-42.2907,0.0,0.0,0.0
0.3727,-39.8741,0.0,0.0,0.0
0.3727,-37.4575,0.0,0.0,0.0
0.3727,-35.0408,0.0,0.0,0.0
0.3727,-32.6242,0.0,0.0,0.0
0.3727,-30.2076,0.0,0.0,0.0
0.3727,-27.791,0.0,0.0,0.0
0.3727,-25.3744,0.0,0.0,0.0
0.3727,-22.9578,0.0,0.0,0.0
0.3727,-20.5412,0.0,0.0,0.0
0.3727,-18.1246,0.0,0.0,0.0
0.3727,-15.708,-9.508454248536987,-9.85369278309565,-10.918613397926949
0.3727,-13.2914,-47.948984970415516,-47.057989580933544,-46.806106302871235
0.3727,-10.8747,-67.055844975459,-66.8357541269877,-69.23192052118227
0.3727,-8.4581,-76.7229530554036,-75.30857479748762,-77.02332331669926
0.3727,-6.0415,-108.72042717878172,-101.82591637978564,-109.13842321097714
0.3727,-3.6249,-120.3527708165191,-127.60178170767826,-137.80916541184342
0.3727,-1.2083,-177.5215713603142,-235.82049570840763,-245.8846279421785
0.3727,1.2083,-236.85565754657156,-277.4781359896321,-285.3272749240375
0.3727,3.6249,-285.6188571430277,-304.40803046045914,-305.55745100426736
0.3727,6.0415,-263.6814963988145,-261.767471820451,-261.2911698343169
0.3727,8.4581,-238.60932632600787,-233.61972225572922,-232.3777710966098
0.3727,10.8747,-181.12669600744857,-176.43133343629677,-171.11752101609449
0.3727,13.2914,-80.94296549048258,-80.68423684151243,-77.03721193373431
0.3727,15.708,-34.390497326375424,-34.55812160627282,-32.061386346044415
0.3727,18.1246,0.0,0.0,-3.941352252784861
0.3727,20.5412,0.0,0.0,0.0
0.3727,22.9578,0.0,0.0,0.0
0.3727,25.3744,0.0,0.0,0.0
0.3727,27.791,0.0,0.0,0.0
0.3727,30.2076,0.0,0.0,0.0
0.3727,32.6242,0.0,0.0,0.0
0.3727,35.0408,0.0,0.0,0.0
0.3727,37.4575,0.0,0.0,0.0
0.3727,39.8741,0.0,0.0,0.0
0.3727,42.2907,0.0,0.0,0.0
0.3727,44.7073,0.0,0.0,0.0
0.3727,47.1239,0.0,0.0,0.0
0.4792,-47.1239,0.0,0.0,0.0
0.4792,-44.7073,0.0,0.0,0.0
0.4792,-42.2907,0.0,0.0,0.0
0.4792,-39.8741,0.0,0.0,0.0
0.4792,-37.4575,0.0,0.0,0.0
0.4792,-35.0408,0.0,0.0,0.0
0.4792,-32.6242,0.0,0.0,0.0
0.4792,-30.2076,0.0,0.0,0.0
0.4792,-27.791,0.0,0.0,0.0
0.4792,-25.3744,0.0,0.0,0.0
0.4792,-22.9578,0.0,0.0,0.0
0.4792,-20.5412,0.0,0.0,0.0
0.4792,-18.1246,0.0,0.0,0.0
0.4792,-15.708,-20.308619511927393,-20.34131801818677,-24.44318932931811
0.4792,-13.2914,-59.97165348937409,-59.37163895054379,-63.045035654476486
0.4792,-10.8747,-72.6672798017879,-76.48097076017903,-73.86687848764576
0.4792,-8.4581,-95.39574217321018,-95.42291931073372,-94.51247685641401
0.4792,-6.0415,-128.35422276431086,-130.7333452426713,-134.6545001552016
